vehicle_age,engine_cc,vehicle_value,safety_features,anti_theft,fuel_type,driver_age,driving_experience,license_age,previous_accidents,previous_claims,traffic_violations,usage_type,annual_mileage,previous_insurance,policy_lapses,claim_occurred
5,1000,1449930,1,0,0,49,29,28,0,0,0,3,18743,1,0,0
13,2000,3673598,1,1,2,45,26,26,0,0,1,0,55046,0,0,0
5,1500,1699732,1,1,0,32,13,13,0,0,0,2,4116,1,0,0
1,1200,2699976,0,1,1,70,51,51,0,0,0,0,44713,0,0,0
0,1200,3669811,0,0,1,59,41,40,0,2,0,0,10001,1,0,0
9,2000,4879655,0,0,1,45,26,26,0,0,0,3,24155,1,0,1
4,1500,4553483,0,0,1,26,8,7,1,1,0,0,36488,1,0,1
1,1500,1186045,1,0,0,44,24,24,1,0,0,2,27898,1,0,0
15,1500,602114,0,1,1,36,18,17,0,0,2,0,13126,1,0,0
1,800,2339316,0,0,4,24,5,5,0,1,1,0,33932,1,0,1
9,1200,4499022,0,1,1,42,20,20,0,2,0,4,9522,0,0,1
1,1000,1256222,0,0,0,47,28,27,1,0,1,0,42604,1,0,0
15,1000,2735065,1,0,4,30,12,11,1,0,1,1,18181,1,0,0
15,1500,2538950,1,1,1,19,1,1,0,1,0,0,33711,1,0,0
18,2500,3800176,0,1,0,35,14,13,0,1,1,0,20808,1,0,1
6,1200,841427,0,1,1,70,49,49,0,1,0,0,39277,1,0,0
11,1000,4166769,0,1,0,57,36,35,0,1,0,2,41247,1,0,1
14,1500,2516956,0,1,0,70,51,50,0,1,0,0,14837,0,0,0
7,2000,1592821,0,1,2,25,7,6,0,1,0,1,26496,1,0,0
5,1500,2152021,0,1,0,37,16,16,0,0,0,0,7684,1,0,0
9,2000,3231568,1,1,1,26,4,4,0,0,1,3,9021,1,0,0
2,1500,540734,1,0,1,30,10,10,0,0,0,2,34465,1,0,0
18,2000,1319326,0,1,4,69,49,48,0,1,0,1,29976,1,0,0
16,1000,3417312,0,0,0,38,17,16,0,0,2,3,21136,0,1,1
6,1200,2573098,0,0,0,45,24,24,0,0,1,1,9795,1,0,0
19,1200,3050550,0,0,1,61,40,39,0,0,0,3,45348,1,0,0
3,1500,833384,0,1,1,24,4,4,0,0,1,3,5482,1,0,0
13,2500,3647891,1,0,4,74,53,52,1,0,0,3,4294,1,0,0
19,2000,4985775,1,1,0,48,26,25,0,0,0,0,20291,0,0,0
14,1000,4177433,0,0,1,70,48,47,0,0,0,3,28731,1,0,0
7,1000,1310405,1,0,0,40,18,17,0,0,1,0,29792,1,0,0
14,1200,2249803,0,0,1,30,8,8,1,0,0,0,18766,1,0,1
19,1200,2931308,0,0,0,62,44,44,1,0,0,0,37959,1,2,1
13,1500,4778330,1,0,3,53,32,31,0,0,0,1,32089,1,0,0
8,2500,3089475,0,1,0,19,0,0,0,0,0,0,14086,1,0,0
7,2500,3640470,1,0,1,51,33,33,0,0,2,0,13998,1,1,0
16,1500,2304268,1,0,0,22,3,3,0,0,0,1,45609,0,1,1
1,2000,2692671,1,0,1,19,0,0,0,1,0,0,14099,1,0,1
2,1500,2730506,0,1,1,64,46,45,0,0,1,0,17823,1,1,0
7,1000,3336372,1,0,0,51,30,29,0,0,0,2,41227,1,0,0
11,1500,1699996,1,0,0,19,1,0,0,0,1,1,15174,0,0,0
0,1500,3272290,1,0,0,37,17,17,0,0,0,4,45106,0,0,0
9,1500,2563386,1,1,0,25,3,3,1,1,0,2,29726,1,0,1
19,1000,1946470,1,0,0,40,22,22,1,0,2,0,45935,1,0,0
2,1200,3635304,1,0,1,54,36,35,0,1,0,0,12860,1,0,0
5,1200,3632241,0,1,1,33,13,13,0,0,2,1,8857,1,1,0
6,2500,2458553,1,1,1,72,50,49,1,0,1,0,52501,1,1,0
19,1200,2352598,0,0,0,39,20,20,0,1,2,4,43302,1,0,1
17,2000,1564583,1,0,0,73,53,53,1,0,0,0,16489,0,0,0
10,2000,4679838,0,0,1,63,42,41,1,0,1,1,49108,1,0,0
18,1200,1213878,1,1,1,25,7,6,0,1,0,1,19047,1,0,0
4,1500,4128401,0,0,0,72,54,53,0,0,0,4,34204,0,0,0
18,2000,1739064,0,0,0,70,50,50,1,0,0,3,52125,1,0,0
10,1200,4248270,0,0,0,71,53,53,0,0,0,3,7121,0,0,0
11,2500,1217266,0,1,0,60,38,38,1,0,0,4,49661,0,0,0
9,1000,4260690,1,1,1,60,38,38,0,0,0,0,27840,1,1,0
7,800,2901715,0,1,0,43,23,22,1,1,0,0,5225,1,0,0
8,2000,1362189,1,0,4,57,37,37,1,1,0,0,44090,1,0,0
3,2000,2345932,0,0,3,40,20,20,1,0,1,3,54638,1,0,1
4,3000,1485735,0,0,1,33,12,12,0,0,1,1,56686,1,1,0
7,1500,1777493,0,0,0,38,20,20,0,0,1,1,31587,1,0,0
8,2500,4786070,1,1,0,57,38,38,0,0,0,0,37610,1,0,0
14,2000,1706554,1,0,1,69,50,50,0,0,2,0,36676,0,1,0
14,2000,4014757,1,0,0,46,27,26,0,0,1,0,17207,1,0,0
15,1500,1820492,1,1,4,71,51,50,0,0,0,2,55010,1,0,0
13,1200,4565941,1,0,0,37,16,16,2,0,1,0,27450,1,0,1
7,2500,3504903,1,1,1,29,8,7,0,0,0,2,38597,1,0,0
17,1200,4750276,0,1,1,54,35,34,0,0,0,0,7373,1,0,0
9,1500,1846376,0,1,2,43,24,23,0,1,0,0,11613,1,0,0
19,1200,3600070,0,1,1,20,0,0,0,0,0,0,31509,0,1,1
5,1500,1441965,1,1,1,35,15,15,0,1,0,4,7067,1,0,0
11,1200,627461,0,0,4,18,0,0,0,0,0,1,35670,0,0,0
1,800,2742275,0,0,0,36,17,16,0,0,0,1,52639,0,0,0
6,2000,553154,0,1,0,30,8,8,0,0,0,1,50018,1,0,0
15,1200,1334501,1,0,0,60,40,40,2,0,1,0,43208,1,0,0
2,1500,1038880,1,1,1,50,28,27,0,0,1,0,16265,1,1,0
12,1000,3180379,0,0,0,47,29,28,0,0,0,3,55922,0,0,0
2,800,4441503,1,0,0,39,19,18,0,0,0,4,55754,1,0,1
17,1000,4447385,0,0,0,44,22,22,0,0,0,0,55662,1,0,1
10,1500,3109017,1,0,1,67,49,48,0,1,0,0,17013,1,0,0
7,800,1521905,1,1,1,68,50,50,0,1,0,0,56087,1,0,0
5,2500,510582,0,1,2,30,11,10,0,0,0,0,13113,1,0,0
0,1000,939327,1,0,0,25,3,2,0,0,0,2,47869,1,1,0
0,1000,1293663,1,1,1,70,51,51,1,2,0,0,5152,1,0,0
7,1000,3854339,1,0,1,67,49,49,0,1,0,4,31238,0,0,0
4,800,4603313,0,1,1,19,0,0,1,0,3,0,16501,0,0,1
15,2000,3467365,1,1,0,68,48,47,1,0,1,0,17581,1,0,0
10,2000,3323403,0,0,0,36,16,16,2,0,0,4,36810,0,0,1
4,1500,2548474,1,0,4,41,19,19,0,1,0,1,19700,1,0,0
3,1000,1176899,0,0,2,22,1,0,1,1,0,0,37455,0,0,0
5,1200,2509007,0,1,0,25,6,5,0,1,1,0,4587,1,0,0
13,1200,2343817,1,1,4,37,16,16,0,0,0,0,14525,1,0,0
18,2500,1773097,1,1,0,74,53,52,1,0,2,4,10705,1,0,0
8,1000,2068173,1,1,0,52,34,34,1,0,0,0,37255,0,1,0
11,1500,3279979,0,0,1,19,0,0,0,1,0,4,34120,0,0,1
10,1200,703312,1,1,0,23,5,5,0,1,1,0,31422,1,1,0
13,1200,552138,1,0,0,33,12,11,0,0,0,4,36874,1,0,0
15,1200,3798239,1,0,0,64,46,45,0,1,1,3,24174,1,0,1
0,800,515555,1,1,1,53,35,35,0,0,2,0,44331,0,1,0
12,2000,3596135,1,0,0,19,0,0,2,0,1,0,28916,1,0,1
12,1000,3213491,0,0,0,31,12,11,0,0,0,4,44143,1,0,1
1,1500,3174583,0,0,4,55,36,36,0,0,0,2,29462,1,1,0
3,800,1387963,1,0,0,69,48,48,1,0,0,3,27662,0,0,0
5,2500,2877935,0,1,0,43,23,23,0,0,0,1,54092,1,0,0
4,1000,1423231,0,1,1,37,19,18,0,2,0,0,55385,1,0,0
2,2000,1930271,0,0,0,46,27,26,0,0,1,3,38658,1,0,0
0,2000,2855630,1,0,0,21,1,0,0,0,1,2,24905,1,0,1
3,2500,3843499,1,1,4,37,18,17,0,0,0,1,43211,1,0,0
19,1200,4427283,0,0,4,41,20,20,0,1,0,1,38611,1,1,1
1,1500,403748,0,0,0,18,0,0,0,0,0,0,37282,0,0,0
4,1200,2139196,1,1,3,42,20,20,2,0,0,4,15260,1,0,0
2,1000,1165028,1,1,3,31,10,10,0,0,0,0,48243,1,0,0
8,1200,965593,1,0,1,52,31,31,0,0,1,1,29614,0,1,0
19,1000,4759536,1,1,1,70,49,49,0,0,0,0,47398,1,0,0
5,3000,1492775,1,0,0,38,18,18,0,2,1,1,33390,1,1,0
17,800,2036551,1,0,0,53,32,32,0,1,0,0,23437,0,0,0
5,1500,1101885,1,1,1,69,47,46,0,0,1,0,5087,1,0,0
18,1500,3235817,0,0,2,40,22,21,0,0,1,0,31308,1,0,0
11,1500,3372748,1,0,1,63,44,44,0,0,0,0,4517,1,0,0
10,1500,1299951,0,1,0,37,17,16,0,1,1,0,10200,1,0,0
1,1000,758216,0,1,0,43,22,22,1,0,1,0,8356,1,0,0
14,1500,4679138,1,0,1,68,49,48,0,0,1,1,51529,0,0,0
11,1200,512886,1,1,1,44,23,23,0,0,0,0,19073,1,0,0
11,2500,4751797,0,0,0,58,40,40,0,0,0,0,52176,1,1,0
8,2000,2483544,1,0,1,31,9,8,0,0,1,3,28669,1,1,0
1,3000,4178555,0,0,1,53,31,30,0,1,1,0,33310,1,0,0
2,800,3043789,0,0,0,21,1,1,0,0,0,0,11862,1,0,0
11,1200,2026124,0,0,0,43,24,23,0,1,0,0,6909,0,1,0
15,1000,2463171,0,1,0,61,42,42,0,1,0,0,24624,1,1,0
0,800,1221573,0,0,4,57,35,34,1,0,0,3,44385,1,2,1
2,1000,4483575,1,0,0,33,15,15,0,0,0,0,46357,1,0,0
19,1500,4465933,0,1,1,60,40,39,0,1,1,1,11879,1,0,0
1,1000,3090951,1,0,1,56,35,35,0,0,1,0,15849,1,0,0
8,1500,4153373,1,1,0,37,17,16,1,0,0,0,9943,1,0,0
18,2000,4774605,1,0,0,63,41,40,1,0,0,1,42999,1,0,0
14,1500,2353622,0,0,1,41,20,20,0,1,1,2,52374,1,1,1
17,1200,374726,1,1,1,27,7,6,0,0,1,0,40177,0,1,0
10,1200,2543153,0,0,0,19,1,0,0,0,0,0,7469,0,0,0
15,1200,4764361,1,0,0,62,43,43,1,1,1,4,4290,0,0,1
16,1000,4963051,0,0,1,26,5,4,0,0,1,0,24714,0,0,1
4,1500,3996743,1,0,1,35,15,14,0,0,1,1,34468,1,1,0
11,1200,4627322,1,1,0,59,41,41,0,0,1,1,7459,1,0,0
10,2000,4031077,1,0,1,63,43,43,0,0,0,0,25905,1,0,0
14,2000,3376128,1,0,4,47,26,25,0,0,0,0,34645,1,0,0
2,1500,4607692,1,0,0,20,2,1,0,0,0,0,26616,1,0,1
0,1200,367957,0,0,1,46,27,27,0,0,0,4,7019,0,1,0
19,1000,4842287,1,1,1,71,53,52,0,1,2,3,5736,1,1,1
15,2000,507588,0,1,0,24,4,3,0,0,0,0,4534,0,1,0
1,1200,1088276,1,0,1,42,22,22,0,0,1,0,26436,1,0,0
1,1000,3480300,1,0,3,41,21,21,0,1,0,0,56148,0,0,0
2,1000,3337631,1,0,2,60,40,40,0,0,1,3,34919,1,0,1
7,1000,843737,1,0,0,23,3,3,0,0,2,0,39404,1,0,0
14,2000,4251619,0,0,2,32,10,10,0,1,1,0,21612,1,1,1
6,1000,2083331,0,0,0,32,14,14,2,0,0,2,22093,1,0,1
5,1500,1146572,1,1,0,57,39,39,0,0,0,3,20443,0,1,0
8,1200,4781810,0,0,0,44,26,25,1,0,0,0,39383,1,0,1
19,1500,983303,1,1,4,38,20,20,1,1,0,0,11138,1,0,0
0,2000,4857199,0,0,0,62,41,41,0,0,1,3,24061,1,0,0
7,2000,4726809,0,1,3,49,29,28,1,0,0,0,41407,1,0,1
2,1200,2841418,0,1,0,49,27,27,0,2,0,1,3153,1,0,0
3,800,4108785,1,0,1,29,8,8,0,0,0,0,25911,1,0,1
14,1200,4713987,1,1,0,61,43,43,1,0,0,1,38981,1,1,0
5,1500,4154743,1,0,0,26,8,8,0,0,1,0,49853,1,0,1
14,1500,4066912,0,1,4,37,15,14,0,0,1,0,17535,0,1,0
2,1500,4001309,0,1,0,66,48,48,0,0,0,2,29441,1,0,0
13,1000,3384141,1,0,1,32,14,13,1,0,0,3,13806,1,0,0
19,1500,4633386,0,1,3,30,12,11,0,0,0,3,33169,1,1,1
13,1000,3275889,0,0,2,63,45,45,0,0,0,0,53504,0,0,0
3,2000,389359,1,0,1,25,4,4,0,0,2,3,13984,0,0,0
11,1200,1823728,0,0,1,38,17,16,0,0,0,0,59428,1,0,0
16,1500,1127159,1,0,1,62,41,41,1,0,1,0,26360,1,0,0
6,800,3025985,1,0,0,42,24,24,1,0,0,2,25307,1,1,1
8,1200,314787,1,0,0,52,33,32,1,0,0,0,4165,1,0,0
2,1500,679854,1,1,0,74,53,53,1,0,0,0,44485,0,0,0
12,1000,444375,0,0,0,57,37,36,1,0,0,2,56375,1,0,0
14,2000,4692178,1,1,0,47,27,26,0,0,1,0,20562,1,0,0
17,1500,398782,1,0,0,48,29,29,1,0,0,0,59410,1,0,0
18,1500,4809896,1,0,0,23,1,0,0,0,0,4,14056,0,0,1
0,1200,1092500,0,1,0,28,8,7,0,0,0,0,16460,1,0,0
5,1200,3031480,0,1,1,59,37,37,0,0,1,0,17639,0,0,0
1,1500,2516114,0,1,0,25,5,4,0,1,0,3,2551,0,0,0
13,1200,3608027,1,0,1,25,6,5,0,0,0,3,57070,1,0,1
5,1500,3248329,0,0,3,72,51,50,1,1,2,1,5586,1,0,0
13,1200,3839429,0,0,0,56,34,34,0,0,0,1,56025,0,0,1
3,1000,1000408,1,0,0,68,46,46,1,0,1,3,54469,1,0,0
7,1000,2821063,0,0,1,72,53,53,0,0,0,2,56363,0,0,0
2,800,1611057,0,0,4,29,7,7,0,0,0,4,58383,1,1,1
18,1200,784188,0,0,0,20,0,0,0,1,1,0,19888,1,0,0
13,1500,3052436,0,1,0,60,39,38,0,1,0,0,51789,1,0,0
19,2000,4378324,0,1,0,62,44,43,0,0,0,0,30181,1,0,0
16,1000,875482,1,0,1,33,14,13,0,0,1,0,3680,1,0,0
7,2500,3359044,0,0,4,58,36,36,0,1,1,3,6264,1,0,0
13,1500,1310736,0,0,1,44,22,21,0,0,1,0,18691,0,0,0
5,2500,3168719,1,0,1,33,11,10,0,1,1,1,12883,1,1,0
15,1500,4959545,0,1,1,22,0,0,1,1,1,0,41288,0,0,1
18,1500,1537693,0,1,0,57,38,38,1,0,0,0,12385,1,0,0
13,800,4043408,1,1,1,29,9,9,0,0,0,0,57509,0,0,0
18,1000,3933091,0,0,0,20,0,0,0,1,0,4,25172,1,0,1
2,800,768117,1,1,0,52,31,31,0,0,2,0,59014,1,1,0
9,1500,3021349,0,0,0,62,41,41,0,0,0,0,20383,1,0,0
18,1200,2664960,1,1,1,20,2,2,0,2,0,1,57081,0,1,1
8,2000,4583163,0,0,1,48,28,27,0,0,1,0,8696,0,0,0
19,1200,698595,1,0,1,41,22,21,2,0,0,0,51476,1,0,0
12,2000,3424545,0,0,0,58,38,37,0,0,1,0,9938,1,0,0
6,1000,2952976,0,0,0,46,26,25,0,0,0,0,58607,1,0,0
13,1000,436063,1,0,0,72,51,51,1,0,1,0,48379,0,1,0
8,1200,4064770,0,1,0,50,28,28,0,0,0,1,8331,1,0,0
18,1200,2251142,1,0,0,55,33,32,0,0,3,0,55824,1,0,0
14,1200,917801,0,0,0,68,48,47,1,0,1,0,22609,1,1,0
19,2000,590503,0,1,1,33,13,12,1,0,0,0,11772,1,0,0
13,800,1791094,0,0,1,50,30,30,0,0,2,0,27826,1,1,0
5,1200,2485211,0,0,0,27,7,6,0,0,0,0,38871,1,0,0
3,2000,3136751,1,1,1,47,26,25,0,0,0,2,32777,1,0,0
7,800,4901653,1,0,0,51,31,31,0,1,0,0,35330,0,1,0
16,2500,4260731,0,0,0,52,32,32,0,1,1,0,19335,1,0,0
8,3000,4390223,1,1,3,24,6,5,0,1,1,0,41746,0,0,1
0,800,4217291,1,0,1,23,5,4,0,0,0,2,12711,1,0,0
19,1200,3626541,1,1,0,32,12,11,0,0,0,0,26676,1,0,0
13,1200,2612763,0,0,2,49,27,26,0,0,1,0,29133,1,0,0
10,2000,1223727,1,0,1,19,0,0,0,0,0,4,49511,1,0,1
2,1500,2149205,0,0,1,49,31,31,0,0,0,1,40038,0,0,0
8,1500,2472075,0,1,1,45,25,24,0,0,2,1,38117,1,0,0
13,2000,926945,0,1,0,38,20,19,0,0,0,3,46865,0,0,0
8,1000,916726,1,0,1,34,14,14,0,0,0,0,45532,1,1,0
3,2000,2346455,1,0,1,36,14,13,0,0,0,3,21208,1,1,0
3,1500,4857357,1,0,4,31,9,9,0,0,1,1,31078,1,0,1
7,1500,662986,0,0,0,66,48,48,1,0,0,0,18664,0,0,0
1,2000,641576,1,1,0,68,49,48,0,0,0,0,11173,1,0,0
8,1500,2151206,1,1,4,51,32,32,2,0,2,1,13322,1,0,0
13,1000,3087036,1,1,0,65,46,45,1,0,0,0,27697,1,0,0
8,1200,3020939,0,0,2,37,18,18,0,1,1,0,27299,1,0,0
15,1200,711731,0,0,0,38,17,17,0,0,1,4,17027,0,1,0
16,800,1108459,1,0,0,65,45,44,0,0,0,0,37112,1,0,0
15,2500,555519,1,0,0,20,0,0,0,0,0,0,58208,1,0,0
11,1000,4264704,0,0,1,31,12,11,1,0,0,2,45431,1,0,1
2,1500,2612511,1,1,0,38,17,16,1,1,0,0,21483,1,0,0
10,1500,789775,0,0,0,44,24,23,1,1,1,4,11213,1,0,0
13,800,4856085,0,0,0,24,3,2,0,0,0,1,31224,0,0,1
17,2500,3182219,0,0,0,59,41,40,1,0,0,1,30238,0,0,0
4,2000,4621512,0,1,1,46,28,27,0,1,0,1,57629,1,0,1
15,1500,4436925,0,1,0,26,7,7,0,0,0,4,27160,1,0,0
19,1000,2056172,0,0,0,57,39,39,0,0,0,0,11221,1,1,0
4,1000,1543631,1,1,0,32,12,12,1,0,0,3,56272,0,0,0
2,1200,1384731,1,0,1,61,42,41,0,0,1,0,4533,1,1,0
11,1200,3961437,0,0,0,45,24,24,0,0,1,1,37551,0,2,0
0,1500,3282904,1,0,1,55,33,33,0,0,1,1,28367,1,1,0
8,2500,644705,0,0,0,32,10,10,1,0,0,1,42280,1,1,0
8,1500,4240667,1,0,0,32,10,9,0,1,2,0,21994,1,0,1
3,2000,4619487,0,1,2,47,27,26,0,0,0,2,37726,1,0,1
2,1500,1381784,0,0,4,74,55,54,0,1,1,1,37936,1,1,0
16,1200,2414674,0,0,0,49,31,30,0,0,0,3,7163,0,0,0
1,2000,3230986,1,0,1,57,38,38,0,0,1,3,50753,1,0,0
0,1200,2815858,0,1,1,29,8,8,0,0,0,0,31598,1,0,0
7,2000,2838122,1,1,2,37,15,15,0,0,0,2,58132,0,0,0
12,1200,4508344,1,0,3,44,25,25,0,0,2,0,12939,1,0,0
14,1000,1224550,1,0,1,19,0,0,0,0,0,0,14022,0,0,0
7,2000,2829742,0,0,4,58,40,40,0,2,1,0,30401,0,0,0
11,1500,4268349,1,0,4,39,18,18,1,2,2,0,23099,1,0,1
11,2000,646142,0,0,1,43,21,21,0,1,0,0,11952,1,0,0
13,2500,1584055,0,0,1,57,39,38,0,1,0,0,48123,1,0,0
14,800,2483222,0,1,1,25,3,3,1,3,2,0,3486,1,0,1
14,1500,3597735,0,0,0,53,35,35,2,0,0,0,2702,0,0,1
8,1200,2313069,0,1,1,43,25,24,0,1,3,3,23404,0,0,0
18,1500,4692858,0,1,1,54,32,32,0,0,2,0,59699,1,0,1
19,2000,351377,0,0,0,34,13,13,0,0,0,0,14557,1,0,0
7,1200,4469251,1,0,3,74,54,53,0,0,0,2,48803,1,1,1
18,1500,4038877,1,0,4,24,4,4,0,1,0,0,45740,1,0,1
5,1500,4109787,1,1,0,18,0,0,1,0,1,0,56022,1,0,1
19,1000,3032052,1,0,1,44,25,25,0,0,2,4,18642,0,0,0
18,2000,1248298,1,0,0,59,38,38,1,0,0,0,32537,0,0,0
3,1500,2880448,0,0,1,43,23,23,0,0,0,0,23172,1,0,0
6,2500,1230993,0,0,1,49,30,30,1,0,2,1,59302,1,0,0
3,1200,2447709,1,0,1,31,11,11,0,0,0,0,4046,0,0,0
11,1000,2902020,0,0,1,36,16,15,1,2,1,3,26291,1,0,1
12,1500,584618,1,0,3,26,6,6,0,0,0,0,36712,1,0,0
2,800,1039316,1,1,1,60,41,41,0,0,0,0,51183,1,0,0
11,2500,3763168,0,0,0,61,42,42,1,2,0,1,59849,1,1,1
1,800,802070,0,0,1,18,0,0,0,0,1,4,2364,1,0,0
1,2000,4495481,1,0,4,71,53,53,0,1,0,0,31494,1,0,0
8,1500,3679882,1,0,0,38,19,19,1,0,0,0,55519,1,0,0
0,1200,4947218,1,0,0,37,15,15,0,2,0,0,3995,0,0,1
7,800,1009226,1,0,3,66,48,48,0,1,0,0,34274,0,0,0
5,1500,2374119,0,1,1,72,52,52,0,0,1,1,38039,1,0,0
5,1500,1442365,0,0,4,50,29,29,0,0,1,0,35321,1,0,0
17,1200,3922797,0,0,0,50,28,28,1,0,0,1,44625,1,1,1
16,2500,1421291,1,0,3,35,13,13,0,1,0,3,52693,0,0,1
11,1200,3243475,0,0,1,58,40,40,1,2,0,1,21043,1,0,1
5,1200,2069033,1,0,2,34,13,13,0,0,2,3,48196,0,1,1
7,1500,900296,0,0,1,73,55,54,0,1,0,0,46313,1,0,0
18,1000,4759549,1,0,0,30,11,10,0,0,0,2,16317,1,0,1
9,2500,1113422,0,0,1,66,46,45,0,0,1,2,49708,1,0,0
0,1200,2892569,0,0,0,60,39,38,0,0,0,0,29971,1,0,0
12,800,3514942,0,0,1,66,47,47,0,0,0,2,2297,0,0,0
16,1200,1645331,1,1,1,26,6,5,0,1,0,0,56065,1,0,0
2,1500,1278999,0,1,1,73,53,52,0,0,1,2,53105,1,0,0
7,1500,4590569,0,0,0,63,44,43,0,2,1,1,11336,1,1,1
13,1500,4750450,0,1,1,18,0,0,1,0,0,0,5134,1,0,1
2,800,3461686,1,0,0,40,18,17,0,0,0,0,16170,1,0,0
15,1200,4321946,1,1,0,57,39,38,0,0,0,2,10163,1,0,0
12,2000,3139804,1,0,0,51,30,29,0,0,1,0,9678,0,1,0
19,800,2988442,1,0,1,53,31,31,0,0,0,1,36307,1,0,0
16,2000,1398463,0,0,2,67,45,45,0,0,0,1,57584,1,0,0
12,800,4604387,0,0,1,62,40,39,1,0,0,3,32649,0,0,1
5,2000,4023586,1,0,3,31,13,12,1,1,0,0,58156,1,0,1
16,1200,2418795,0,0,0,71,53,53,0,0,0,0,48133,1,0,0
13,1500,4488086,1,0,4,38,20,19,0,0,1,1,34280,0,0,0
16,1000,2750876,1,1,4,60,38,37,1,0,0,1,12727,0,1,0
7,800,441406,1,1,1,60,41,40,0,0,0,2,15933,0,1,0
10,1000,3508705,0,1,0,38,20,20,0,1,2,0,44824,1,0,1
19,1000,4232949,0,0,1,45,23,22,1,0,1,0,18582,1,0,0
0,1200,3217525,1,1,0,49,28,27,0,0,1,1,42671,0,0,0
6,1500,3727678,0,1,1,47,25,25,0,2,0,0,37792,1,0,1
16,1500,2905325,1,1,0,57,39,38,1,1,0,0,52241,1,0,1
9,2000,825148,1,0,1,29,11,11,0,0,1,0,36241,1,1,0
10,1500,4494594,1,0,0,46,28,27,0,0,1,3,35051,1,0,0
8,1500,1128849,1,0,0,18,0,0,0,0,1,0,35250,1,1,0
8,1200,4893390,0,1,0,43,23,23,0,2,1,3,59810,1,1,1
4,1200,333397,0,0,0,33,14,13,2,1,0,0,49587,1,1,0
16,1200,4599615,1,0,1,35,14,14,0,0,0,1,33205,1,0,0
8,2000,3199770,1,0,0,50,32,32,0,0,1,0,57411,1,1,0
16,1000,1583895,1,0,1,69,49,49,0,1,0,0,5606,1,0,0
18,800,378508,1,1,1,67,46,45,0,1,1,0,34985,0,0,0
6,1500,4561600,1,0,0,59,37,36,0,0,0,3,8990,1,1,0
8,1000,4112362,1,0,0,60,40,39,0,0,0,2,19834,1,0,0
6,2000,1557350,0,1,1,40,21,20,1,1,1,3,23384,1,1,0
12,2000,1555699,1,0,4,65,47,46,0,1,0,1,20529,1,0,0
10,800,3722577,1,1,0,22,2,1,0,1,0,1,31472,1,0,1
13,1000,2063672,0,0,1,38,17,17,0,0,1,0,18268,1,1,0
18,1200,1097039,1,1,1,18,0,0,0,0,1,0,4246,0,0,0
10,1500,4154044,1,0,2,48,27,27,0,0,0,0,49494,1,0,0
12,1200,4786454,1,0,4,35,14,13,1,0,0,0,58497,1,0,0
13,1500,640698,1,0,1,38,20,20,0,1,1,0,51703,0,0,0
12,1500,3299780,1,1,0,24,4,4,2,0,0,0,27524,1,0,1
0,1200,1237998,1,0,1,18,0,0,0,2,1,1,58400,1,0,0
7,800,4122325,0,0,0,40,21,20,1,1,0,3,50114,1,0,1
11,2000,2600591,0,1,0,44,23,23,0,0,1,2,18217,1,0,0
18,1000,2948596,0,0,1,19,0,0,0,0,3,1,39797,1,0,1
11,2000,2742049,1,0,1,51,32,32,1,1,0,0,52978,1,1,1
7,1200,1854794,1,1,1,74,52,52,1,0,0,0,18172,1,0,0
7,1500,1883054,1,0,0,33,12,12,0,0,1,3,42323,1,0,0
12,2000,2460546,1,0,4,57,38,37,0,0,2,0,37663,1,0,0
11,2000,4155727,1,1,0,27,9,9,1,0,2,1,23050,1,0,1
15,1200,1813588,1,0,0,37,17,16,0,1,1,3,44161,1,0,1
0,1000,3657941,1,0,1,65,46,45,0,0,0,0,59791,1,0,0
12,2000,4405573,1,1,4,54,35,34,0,0,1,2,44983,1,0,0
6,1200,4777005,1,0,1,42,22,22,0,0,0,3,4647,1,1,0
4,1000,4333252,1,1,1,21,2,1,0,0,1,0,39523,1,0,1
7,2500,4223236,1,0,1,49,27,26,0,0,0,0,8407,1,0,0
13,1000,3163185,1,1,0,62,44,44,0,0,0,3,6725,0,0,0
12,800,2618677,1,0,1,45,23,22,0,0,0,3,30866,1,1,0
14,800,3930417,1,0,0,57,36,36,0,0,1,0,12311,0,0,0
16,1500,3280658,1,1,4,30,12,12,0,0,1,0,26801,0,0,1
14,1500,3386913,1,0,0,22,1,1,0,1,0,2,34211,1,0,1
19,1200,2942015,1,0,0,34,14,14,0,0,0,0,44388,1,0,0
17,1200,3641708,0,1,1,64,45,44,1,0,0,0,31604,1,0,0
17,1200,4977817,1,0,1,24,5,5,0,2,1,3,34456,1,0,1
1,1500,2667217,1,0,0,27,9,8,0,1,0,1,22633,1,0,1
3,800,1924073,1,0,0,44,25,24,2,1,0,1,24642,1,1,0
0,2500,2072376,1,1,0,52,33,33,0,0,0,1,2002,1,0,0
3,1000,540763,1,0,2,40,19,18,0,1,1,1,16871,0,0,0
17,3000,1664323,0,1,0,73,51,51,0,2,1,4,6171,1,0,0
4,1000,3485433,0,0,1,33,14,13,0,0,0,1,11019,1,0,0
18,2000,1619235,1,1,1,69,48,47,0,0,1,0,24415,1,0,0
14,1000,2217858,0,0,1,44,22,22,0,1,1,0,51868,0,0,0
7,800,4114859,1,0,1,32,13,13,1,0,1,0,54504,1,0,1
19,2000,1707496,1,0,1,23,5,5,0,0,0,0,39823,1,1,0
16,2000,3687948,0,0,0,59,41,40,1,0,0,3,25462,1,0,1
